Kacper,Maciejewski308,Informatyka magisterskie 3 sem,Dzienne,4817,2000-02-12 00:00:00.000,308@pjwstk.edu.pl,Alina,Adam
Tomasz,Jankowski309,Informatyka dzienne,Dzienne,4765,2000-02-12 00:00:00.000,309@pjwstk.edu.pl,Alina,Adam
Lech,Kowalski310,Informatyka dzienne,Dzienne,4387,2000-02-12 00:00:00.000,310@pjwstk.edu.pl,Alina,Adam
Lech,Kowalski310,Informatyka dzienne po angielsku,Dzienne,4387,2000-02-12 00:00:00.000,310@pjwstk.edu.pl,Alina,Adam
Błażej,Nowak311,Informatyka dzienne po angielsku,Dzienne,4509,2000-02-12 00:00:00.000,311@pjwstk.edu.pl,Alina,Adam
Błażej,Nowak311,Informatyka magisterskie uzupełniające zaoczne,Zaoczne,4509,2000-02-12 00:00:00.000,311@pjwstk.edu.pl,Alina,Adam
Karol,Brzęczyszczykiewicz312,Informatyka dzienne,Dzienne,4609,2000-02-12 00:00:00.000,312@pjwstk.edu.pl,Alina,Adam
Paweł,Maciejewski313,Informatyka dzienne,Dzienne,4481,2000-02-12 00:00:00.000,313@pjwstk.edu.pl,Alina,Adam
Paweł,Maciejewski313,Informatyka zaoczne,Zaoczne,4481,2000-02-12 00:00:00.000,313@pjwstk.edu.pl,Alina,Adam
Wojciech,Jankowski314,Informatyka dzienne po angielsku,Dzienne,4512,2000-02-12 00:00:00.000,314@pjwstk.edu.pl,Alina,Adam
Wojciech,Jankowski314,Informatyka magisterskie 3 sem,Dzienne,4512,2000-02-12 00:00:00.000,314@pjwstk.edu.pl,Alina,Adam
Maciej,Kowalski315,Informatyka dzienne,Dzienne,4782,2000-02-12 00:00:00.000,315@pjwstk.edu.pl,Alina,Adam
Maciej,Kowalski315,Informatyka Społeczna,Dzienne,4782,2000-02-12 00:00:00.000,315@pjwstk.edu.pl,Alina,Adam
Michał,Nowak316,Informatyka dzienne,Dzienne,4492,2000-02-12 00:00:00.000,316@pjwstk.edu.pl,Alina,Adam
Piotr,Brzęczyszczykiewicz317,Informatyka dzienne,Dzienne,4531,2000-02-12 00:00:00.000,317@pjwstk.edu.pl,Alina,Adam
Marcin,Maciejewski318,Informatyka dzienne po angielsku,Dzienne,4406,2000-02-12 00:00:00.000,318@pjwstk.edu.pl,Alina,Adam
Krzysztof,Jankowski319,Informatyka dzienne,Dzienne,4394,2000-02-12 00:00:00.000,319@pjwstk.edu.pl,Alina,Adam
Michał,Kowalski320,Informatyka internetowe magisterskie,Internetowe,4627,2000-02-12 00:00:00.000,320@pjwstk.edu.pl,Alina,Adam
Michał,Kowalski320,Informatyka dzienne po angielsku,Dzienne,4627,2000-02-12 00:00:00.000,320@pjwstk.edu.pl,Alina,Adam
Krzysztof,Nowak321,Informatyka dzienne,Dzienne,4830,2000-02-12 00:00:00.000,321@pjwstk.edu.pl,Alina,Adam
Krzysztof,Nowak321,Informatyka zaoczne,Zaoczne,4830,2000-02-12 00:00:00.000,321@pjwstk.edu.pl,Alina,Adam
Adrian,Brzęczyszczykiewicz322,Informatyka dzienne,Dzienne,4486,2000-02-12 00:00:00.000,322@pjwstk.edu.pl,Alina,Adam
Mariusz,Maciejewski323,Informatyka dzienne po angielsku,Dzienne,4447,2000-02-12 00:00:00.000,323@pjwstk.edu.pl,Alina,Adam
Mariusz,Maciejewski323,Informatyka magisterskie 3 sem,Dzienne,4447,2000-02-12 00:00:00.000,323@pjwstk.edu.pl,Alina,Adam
Bartosz,Jankowski324,Informatyka dzienne po angielsku,Dzienne,4580,2000-02-12 00:00:00.000,324@pjwstk.edu.pl,Alina,Adam
Bartosz,Jankowski324,Informatyka magisterskie 3 sem,Dzienne,4580,2000-02-12 00:00:00.000,324@pjwstk.edu.pl,Alina,Adam
Piotr,Kowalski325,Informatyka dzienne,Dzienne,4284,2000-02-12 00:00:00.000,325@pjwstk.edu.pl,Alina,Adam
Piotr,Kowalski325,Sztuka Nowych Mediów zaoczne,Zaoczne,4284,2000-02-12 00:00:00.000,325@pjwstk.edu.pl,Alina,Adam
Michał,Nowak326,Informatyka dzienne,Dzienne,4440,2000-02-12 00:00:00.000,326@pjwstk.edu.pl,Alina,Adam
Michał,Nowak326,Informatyka magisterskie 3 sem,Dzienne,4440,2000-02-12 00:00:00.000,326@pjwstk.edu.pl,Alina,Adam
Aleksander,Brzęczyszczykiewicz327,Informatyka dzienne po angielsku,Dzienne,4410,2000-02-12 00:00:00.000,327@pjwstk.edu.pl,Alina,Adam
Andrzej,Maciejewski328,Informatyka dzienne,Dzienne,4615,2000-02-12 00:00:00.000,328@pjwstk.edu.pl,Alina,Adam
Paweł,Jankowski329,Informatyka dzienne,Dzienne,4796,2000-02-12 00:00:00.000,329@pjwstk.edu.pl,Alina,Adam
Paweł,Jankowski329,Informatyka magisterskie 3 sem,Dzienne,4796,2000-02-12 00:00:00.000,329@pjwstk.edu.pl,Alina,Adam
Paweł,Kowalski330,Informatyka dzienne,Dzienne,4458,2000-02-12 00:00:00.000,330@pjwstk.edu.pl,Alina,Adam
Nakul,Brzęczyszczykiewicz332,Informatyka dzienne po angielsku,Dzienne,4942,2000-02-12 00:00:00.000,332@pjwstk.edu.pl,Alina,Adam
Nakul,Brzęczyszczykiewicz332,Informatyka magisterskie 3 sem,Dzienne,4942,2000-02-12 00:00:00.000,332@pjwstk.edu.pl,Alina,Adam
Tomoto,Maciejewski333,Informatyka dzienne,Dzienne,4614,2000-02-12 00:00:00.000,333@pjwstk.edu.pl,Alina,Adam
Tomoto,Maciejewski333,Informatyka zaoczne,Zaoczne,4614,2000-02-12 00:00:00.000,333@pjwstk.edu.pl,Alina,Adam
Krzysztof,Jankowski334,Informatyka dzienne,Dzienne,4822,2000-02-12 00:00:00.000,334@pjwstk.edu.pl,Alina,Adam
Adam,Kowalski335,Informatyka dzienne po angielsku,Dzienne,4433,2000-02-12 00:00:00.000,335@pjwstk.edu.pl,Alina,Adam
Adam,Kowalski335,Informatyka magisterskie 3 sem,Dzienne,4433,2000-02-12 00:00:00.000,335@pjwstk.edu.pl,Alina,Adam
Jan,Nowak336,Informatyka dzienne,Dzienne,4557,2000-02-12 00:00:00.000,336@pjwstk.edu.pl,Alina,Adam
Gabriel,Brzęczyszczykiewicz337,Informatyka dzienne,Dzienne,4599,2000-02-12 00:00:00.000,337@pjwstk.edu.pl,Alina,Adam
Michał,Maciejewski338,Informatyka dzienne,Dzienne,4419,2000-02-12 00:00:00.000,338@pjwstk.edu.pl,Alina,Adam
Michał,Maciejewski338,Informatyka magisterskie 3 sem,Dzienne,4419,2000-02-12 00:00:00.000,338@pjwstk.edu.pl,Alina,Adam
Michał,Maciejewski338,Informatyka doktoranckie,Dzienne,4419,2000-02-12 00:00:00.000,338@pjwstk.edu.pl,Alina,Adam
Michał,Jankowski339,Informatyka dzienne,Dzienne,4828,2000-02-12 00:00:00.000,339@pjwstk.edu.pl,Alina,Adam
Kacper,Kowalski340,Informatyka dzienne,Dzienne,4460,2000-02-12 00:00:00.000,340@pjwstk.edu.pl,Alina,Adam
Adrian,Nowak341,Informatyka dzienne,Dzienne,4058,2000-02-12 00:00:00.000,341@pjwstk.edu.pl,Alina,Adam
Adrian,Nowak341,Informatyka wieczorowe,Wieczorowe,4058,2000-02-12 00:00:00.000,341@pjwstk.edu.pl,Alina,Adam
Michał,Brzęczyszczykiewicz342,Informatyka dzienne po angielsku,Dzienne,4524,2000-02-12 00:00:00.000,342@pjwstk.edu.pl,Alina,Adam
Michał,Brzęczyszczykiewicz342,Informatyka magisterskie 3 sem,Dzienne,4524,2000-02-12 00:00:00.000,342@pjwstk.edu.pl,Alina,Adam
Katarzyna,Maciejewski343,Informatyka dzienne,Dzienne,4588,2000-02-12 00:00:00.000,343@pjwstk.edu.pl,Alina,Adam
Piotr,Jankowski344,Informatyka dzienne,Dzienne,4743,2000-02-12 00:00:00.000,344@pjwstk.edu.pl,Alina,Adam
Karol,Kowalski345,Informatyka dzienne,Dzienne,4721,2000-02-12 00:00:00.000,345@pjwstk.edu.pl,Alina,Adam
Radosław,Nowak346,Informatyka dzienne po angielsku,Dzienne,4544,2000-02-12 00:00:00.000,346@pjwstk.edu.pl,Alina,Adam
Marco,Brzęczyszczykiewicz347,Informatyka dzienne,Dzienne,4426,2000-02-12 00:00:00.000,347@pjwstk.edu.pl,Alina,Adam
Jagoda,Maciejewski348,Informatyka dzienne,Dzienne,4532,2000-02-12 00:00:00.000,348@pjwstk.edu.pl,Alina,Adam
Jagoda,Maciejewski348,Informatyka magisterskie 3 sem,Dzienne,4532,2000-02-12 00:00:00.000,348@pjwstk.edu.pl,Alina,Adam
Tomasz,Jankowski349,Informatyka dzienne,Dzienne,4480,2000-02-12 00:00:00.000,349@pjwstk.edu.pl,Alina,Adam
Tomasz,Jankowski349,Informatyka magisterskie 3 sem,Dzienne,4480,2000-02-12 00:00:00.000,349@pjwstk.edu.pl,Alina,Adam
Przemysław,Kowalski350,Informatyka dzienne,Dzienne,4441,2000-02-12 00:00:00.000,350@pjwstk.edu.pl,Alina,Adam
Michał,Nowak351,Informatyka dzienne,Dzienne,4523,2000-02-12 00:00:00.000,351@pjwstk.edu.pl,Alina,Adam
Michał,Nowak351,Informatyka magisterskie 3 sem,Dzienne,4523,2000-02-12 00:00:00.000,351@pjwstk.edu.pl,Alina,Adam
Bartosz,Brzęczyszczykiewicz352,Informatyka dzienne,Dzienne,4766,2000-02-12 00:00:00.000,352@pjwstk.edu.pl,Alina,Adam
Bartosz,Brzęczyszczykiewicz352,Informatyka internetowe,Internetowe,4766,2000-02-12 00:00:00.000,352@pjwstk.edu.pl,Alina,Adam
Achut,Maciejewski353,Informatyka dzienne po angielsku,Dzienne,4941,2000-02-12 00:00:00.000,353@pjwstk.edu.pl,Alina,Adam
Aleksander,Jankowski354,Informatyka dzienne po angielsku,Dzienne,4647,2000-02-12 00:00:00.000,354@pjwstk.edu.pl,Alina,Adam
Jan,Kowalski355,Informatyka dzienne,Dzienne,4500,2000-02-12 00:00:00.000,355@pjwstk.edu.pl,Alina,Adam
Yuriy,Nowak356,Informatyka dzienne,Dzienne,4422,2000-02-12 00:00:00.000,356@pjwstk.edu.pl,Alina,Adam
Yuriy,Nowak356,Informatyka magisterskie 3 sem,Dzienne,4422,2000-02-12 00:00:00.000,356@pjwstk.edu.pl,Alina,Adam
Michał,Brzęczyszczykiewicz357,Informatyka dzienne po angielsku,Dzienne,4660,2000-02-12 00:00:00.000,357@pjwstk.edu.pl,Alina,Adam
Michał,Brzęczyszczykiewicz357,Informatyka magisterskie 3 sem,Dzienne,4660,2000-02-12 00:00:00.000,357@pjwstk.edu.pl,Alina,Adam
Michał,Maciejewski358,Informatyka dzienne po angielsku,Dzienne,4521,2000-02-12 00:00:00.000,358@pjwstk.edu.pl,Alina,Adam
Piotr,Jankowski359,Informatyka dzienne,Dzienne,4585,2000-02-12 00:00:00.000,359@pjwstk.edu.pl,Alina,Adam
Mikołaj,Kowalski360,Informatyka dzienne,Dzienne,3081,2000-02-12 00:00:00.000,360@pjwstk.edu.pl,Alina,Adam
Mikołaj,Kowalski360,Informatyka jednolite magisterskie,Dzienne,3081,2000-02-12 00:00:00.000,360@pjwstk.edu.pl,Alina,Adam
Mikołaj,Kowalski360,Informatyka jednolite magisterskie po angielsku,Dzienne,3081,2000-02-12 00:00:00.000,360@pjwstk.edu.pl,Alina,Adam
Dariusz,Nowak361,Informatyka dzienne,Dzienne,4710,2000-02-12 00:00:00.000,361@pjwstk.edu.pl,Alina,Adam
Anna,Brzęczyszczykiewicz362,Informatyka dzienne,Dzienne,4385,2000-02-12 00:00:00.000,362@pjwstk.edu.pl,Alina,Adam
Anna,Brzęczyszczykiewicz362,Informatyka internetowe,Internetowe,4385,2000-02-12 00:00:00.000,362@pjwstk.edu.pl,Alina,Adam
Piotr,Maciejewski363,Informatyka dzienne,Dzienne,4529,2000-02-12 00:00:00.000,363@pjwstk.edu.pl,Alina,Adam
Michał,Jankowski364,Informatyka zaoczne,Zaoczne,4522,2000-02-12 00:00:00.000,364@pjwstk.edu.pl,Alina,Adam
Michał,Jankowski364,Informatyka dzienne po angielsku,Dzienne,4522,2000-02-12 00:00:00.000,364@pjwstk.edu.pl,Alina,Adam
Dawid,Kowalski365,Informatyka dzienne,Dzienne,4827,2000-02-12 00:00:00.000,365@pjwstk.edu.pl,Alina,Adam
Karol,Nowak366,Informatyka dzienne,Dzienne,4518,2000-02-12 00:00:00.000,366@pjwstk.edu.pl,Alina,Adam
Karol,Nowak366,Informatyka magisterskie 3 sem,Dzienne,4518,2000-02-12 00:00:00.000,366@pjwstk.edu.pl,Alina,Adam
Adrian,Brzęczyszczykiewicz367,Informatyka dzienne,Dzienne,4384,2000-02-12 00:00:00.000,367@pjwstk.edu.pl,Alina,Adam
Adrian,Brzęczyszczykiewicz367,Informatyka zaoczne,Zaoczne,4384,2000-02-12 00:00:00.000,367@pjwstk.edu.pl,Alina,Adam
Adrian,Brzęczyszczykiewicz367,Informatyka internetowe,Internetowe,4384,2000-02-12 00:00:00.000,367@pjwstk.edu.pl,Alina,Adam
Łukasz,Maciejewski368,Informatyka dzienne,Dzienne,4496,2000-02-12 00:00:00.000,368@pjwstk.edu.pl,Alina,Adam
Łukasz,Maciejewski368,Informatyka Społeczna,Dzienne,4496,2000-02-12 00:00:00.000,368@pjwstk.edu.pl,Alina,Adam
Adam,Jankowski369,Informatyka dzienne,Dzienne,4750,2000-02-12 00:00:00.000,369@pjwstk.edu.pl,Alina,Adam
Adam,Jankowski369,Informatyka zaoczne,Zaoczne,4750,2000-02-12 00:00:00.000,369@pjwstk.edu.pl,Alina,Adam
Adam,Jankowski369,Informatyka internetowe,Internetowe,4750,2000-02-12 00:00:00.000,369@pjwstk.edu.pl,Alina,Adam
Arkadiusz,Kowalski370,Informatyka dzienne,Dzienne,4111,2000-02-12 00:00:00.000,370@pjwstk.edu.pl,Alina,Adam
Jakub,Nowak371,Informatyka dzienne,Dzienne,4484,2000-02-12 00:00:00.000,371@pjwstk.edu.pl,Alina,Adam
Michał,Brzęczyszczykiewicz372,Informatyka dzienne po angielsku,Dzienne,4483,2000-02-12 00:00:00.000,372@pjwstk.edu.pl,Alina,Adam
Michał,Brzęczyszczykiewicz372,Informatyka magisterskie 3 sem,Dzienne,4483,2000-02-12 00:00:00.000,372@pjwstk.edu.pl,Alina,Adam
Tomasz,Maciejewski373,Informatyka dzienne,Dzienne,4751,2000-02-12 00:00:00.000,373@pjwstk.edu.pl,Alina,Adam
Tomasz,Maciejewski373,Informatyka magisterskie 3 sem,Dzienne,4751,2000-02-12 00:00:00.000,373@pjwstk.edu.pl,Alina,Adam
Tomasz,Maciejewski373,MBA dla branży IT,Zaoczne,4751,2000-02-12 00:00:00.000,373@pjwstk.edu.pl,Alina,Adam
Radosław,Jankowski374,Informatyka dzienne,Dzienne,4528,2000-02-12 00:00:00.000,374@pjwstk.edu.pl,Alina,Adam
Radosław,Jankowski374,Informatyka magisterskie 3 sem,Dzienne,4528,2000-02-12 00:00:00.000,374@pjwstk.edu.pl,Alina,Adam
Paweł,Kowalski375,Informatyka dzienne,Dzienne,4533,2000-02-12 00:00:00.000,375@pjwstk.edu.pl,Alina,Adam
Przemysław,Nowak376,Informatyka dzienne,Dzienne,4814,2000-02-12 00:00:00.000,376@pjwstk.edu.pl,Alina,Adam
Przemysław,Nowak376,Informatyka zaoczne,Zaoczne,4814,2000-02-12 00:00:00.000,376@pjwstk.edu.pl,Alina,Adam
Adam,Brzęczyszczykiewicz377,Informatyka dzienne,Dzienne,4753,2000-02-12 00:00:00.000,377@pjwstk.edu.pl,Alina,Adam
Dawid,Maciejewski378,Informatyka dzienne,Dzienne,4520,2000-02-12 00:00:00.000,378@pjwstk.edu.pl,Alina,Adam
Adrian,Jankowski379,Informatyka dzienne,Dzienne,4837,2000-02-12 00:00:00.000,379@pjwstk.edu.pl,Alina,Adam
Sławomir,Kowalski380,Informatyka dzienne,Dzienne,4611,2000-02-12 00:00:00.000,380@pjwstk.edu.pl,Alina,Adam
Rafał,Nowak381,Informatyka dzienne,Dzienne,4616,2000-02-12 00:00:00.000,381@pjwstk.edu.pl,Alina,Adam
Rafał,Nowak381,Informatyka magisterskie 3 sem,Dzienne,4616,2000-02-12 00:00:00.000,381@pjwstk.edu.pl,Alina,Adam
Agnieszka,Brzęczyszczykiewicz382,Informatyka dzienne po angielsku,Dzienne,4603,2000-02-12 00:00:00.000,382@pjwstk.edu.pl,Alina,Adam
